  ◆  swag        unittest • sources
  Test-ABI_AddressedNarrowIntegerHomeUsesNarrowLoad  ok (199 us)
  Test-ConstantFolding_FoldAcrossJoinSameConstant  ok (15 us)
  Test-ConstantFolding_BinaryRequiresKnownInputsAndDeadFlags  ok (77 us)
  Test-CopyElim_SelfCopy_Erased  ok (10 us)
  Test-CopyElim_ChainedCopies_CanonicalizesSource  ok (13 us)
  Test-CopyElim_RewritesPureUseAcrossJoin  ok (20 us)
  Test-CopyElim_DoesNotPropagatePastSourceRedefinition  ok (10 us)
  Test-CopyElim_TransfersForbiddenPhysRegsToCanonicalSource  ok (11 us)
  Test-CopyElim_DoesNotRewriteUseDefOperand  ok (10 us)
  Test-DeadCodeElimination_RemovesEntireDeadChain  ok (226 us)
  Test-DeadCodeElimination_JoinTracksSurvivingConsumers  ok (31 us)
  Test-DeadCodeElimination_PhiCyclesNeedAnInstructionConsumer  ok (41 us)
  Test-DeadCodeElimination_DeadFlagConsumerExposesArithmetic  ok (33 us)
  Test-InstCombine_Identity_AddZero_Erased  ok (22 us)
  Test-InstCombine_ConstantAddressLoad_FoldsToRip  ok (28 us)
  Test-InstCombine_RelocatedLoad_UsesExactTargetAndLiveMemory  ok (277 us)
  Test-InstCombine_Absorbing_AndZero_BecomesClear  ok (10 us)
  Test-InstCombine_Absorbing_OrAllOnes_BecomesLoadImm  ok (9 us)
  Test-InstCombine_Reassociate_AddAdd  ok (16 us)
  Test-InstCombine_Reassociate_AddSub_PicksAdd  ok (11 us)
  Test-InstCombine_Reassociate_ShiftLeftChain  ok (11 us)
  Test-InstCombine_Reassociate_ShiftOverflow_NotFolded  ok (10 us)
  Test-InstCombine_RegReg_XorSelf_BecomesClear  ok (10 us)
  Test-InstCombine_RegReg_SubSelf_BecomesClear  ok (9 us)
  Test-InstCombine_RegReg_AndSelf_DeadErased  ok (10 us)
  Test-InstCombine_Reassociate_MulMulSigned  ok (12 us)
  Test-InstCombine_Reassociate_OrOr  ok (11 us)
  Test-InstCombine_MemFold_Imm_Consecutive  ok (18 us)
  Test-InstCombine_MemFold_Reg_Consecutive  ok (15 us)
  Test-InstCombine_MemFold_NonConsecutive  ok (13 us)
  Test-InstCombine_MemFold_VtReadAfterStore_NotFolded  ok (17 us)
  Test-InstCombine_MaskBeforeLeftShift_DroppedDirect  ok (11 us)
  Test-InstCombine_MaskBeforeLeftShift_DroppedThroughCopies  ok (25 us)
  Test-InstCombine_MaskBeforeLeftShift_KeptWhenMaskTooNarrow  ok (11 us)
  Test-InstCombine_MaskBeforeRightShift_Kept  ok (10 us)
  Test-InstCombine_ZeroExtendOfDwordLoad_BecomesCopy  ok (15 us)
  Test-InstCombine_ZeroExtendOfQwordLoad_Kept  ok (11 us)
  Test-InstCombine_MaskedAddOfZeroExtendedWords_NarrowsToDword  ok (19 us)
  Test-InstCombine_MaskedAddWithQwordReader_Kept  ok (15 us)
  Test-InstCombine_MaskedShift_Kept  ok (21 us)
  Test-InstCombine_MemoryFoldTriple_InsideLoop  ok (26 us)
  Test-InstCombine_MemoryFoldTriple_LeavesLoopFrameSlot  ok (27 us)
  Test-InstCombine_ZeroExtendOfDwordPhi_BecomesCopy  ok (27 us)
  Test-InstCombine_MultiplyAdd_BecomesTwoAddresses  ok (877 us)
  Test-InstCombine_MultiplyAdd_PreservesObservedValuesAndFlags  ok (101 us)
  Test-InstCombine_AddressCopy_DefinesAccumulatorDirectly  ok (24 us)
  Test-InstCombine_FloatResultCopy_DefinesAccumulatorDirectly  ok (99 us)
  Test-InstCombine_SqrtResultCopy_PreservesPackedDestination  ok (28 us)
  Test-InstCombine_SqrtResultCopy_KeepsOtherUses  ok (26 us)
  Test-InstCombine_SharedAndInputs_PreservesValuesAndFlags  ok (424 us)
  Test-InstructionCombine_FoldsBooleanSelect  ok (47 us)
  Test-InstructionCombine_KeepsUnsafeBooleanSelect  ok (55 us)
  Test-InstCombine_RangeProvedCompare_ClampErased  ok (19 us)
  Test-InstCombine_RangeProvedCompare_WideMaskKept  ok (16 us)
  Test-InstCombine_RangeProvedCompare_NarrowWriteKept  ok (15 us)
  Test-InstCombine_VectorPlans_KeepFreshRegistersAcrossRollback  ok (78 us)
  Test-MicroDominators_MatchReachabilityWithANodeRemoved  ok (21 us)
  Test-LICM_HoistsInvariantLoad  ok (61 us)
  Test-LICM_HoistsSingleUseLaneBroadcast  ok (47 us)
  Test-LICM_KeepsVolatileLoadInLoop  ok (19 us)
  Test-LICM_HoistsFloatConversionAcrossCallWithLiveIntegerFlags  ok (88 us)
  Test-LICM_KeepsIntegerClearWhenFlagsAreLiveAtEitherSite  ok (40 us)
  Test-LICM_HoistsScalarLiteralLoadsButKeepsZeroLocal  ok (100 us)
  Test-MicroDomTree_MatchesPathsThroughDiamondAndLoop  ok (59 us)
  Test-NaturalLoop_CollectBody_CountsMembersOnceAcrossTailsAndRebuilds  ok (4 us)
  Test-LoopUnroll_MultipleLoops_RebuildsIncomingJumpRanges  ok (31 us)
  Test-LoopUnroll_MultipleIncomingJumps_PreservesLoop  ok (9 us)
  Test-LoopUnroll_ExternalJumpToBody_PreservesLoop  ok (10 us)
  Test-MemToReg_PlainSlot_Promotes  ok (23 us)
  Test-MemToReg_RedefinedAddressRegister_BailsFunction  ok (12 us)
  Test-MemToReg_UnwrittenWideAccess_BlocksOverlapButNotAdjacentSlot  ok (12 us)
  Test-MemToReg_WrappingWideAccess_KeepsNarrowOverlap  ok (9 us)
  Test-MicroPassManager_PostRa_RechecksSuffixAfterEachMutation  ok (6 us)
  Test-MicroPassManager_PostRa_RechecksSuffixWhenFirstSweepPolicyChanges  ok (5 us)
  Test-PostRADeadCodeElim_PreservesAbiLiveOut  ok (11 us)
  Test-PostRADeadCodeElim_UnusedReturnRegistersAreDead  ok (8 us)
  Test-PostRADeadCodeElim_LoopBackEdgeKeepsCarriedDefinition  ok (19 us)
  Test-PostRALoopHoist_InvariantReload_MovesToPreheader  ok (46 us)
  Test-PostRALoopHoist_SlotWrittenInBody_Blocks  ok (16 us)
  Test-PostRALoopHoist_OpaqueStoreInBody_Blocks  ok (16 us)
  Test-PostRALoopHoist_OpaqueStoreOverPrivateFrame_Hoists  ok (29 us)
  Test-PostRALoopHoist_SecondReload_BecomesCopy  ok (21 us)
  Test-PostRALoopHoist_DestinationLiveAtPreheader_Blocks  ok (14 us)
  Test-PostRALoopHoist_CarriedSlot_LeavesTheLoop  ok (27 us)
  Test-PostRALoopHoist_CarriedRegisterReusedElsewhere_Blocks  ok (17 us)
  Test-PostRALoopHoist_SecondDefinitionOfDestinationBlocks  ok (15 us)
  Test-PostRALoopRotate_IndependentHeadersRotate  ok (17 us)
  Test-PostRALoopRotate_SecondIncomingJumpBlocks  ok (8 us)
  Test-PostRALoopRotate_ConditionalBackEdgeBlocks  ok (8 us)
  Test-PostRAPeephole_Nop_Erased  ok (15 us)
  Test-PostRAPeephole_DoesNotForwardFromStoreClaimedByImmediateFold  ok (15 us)
  Test-PostRAPeephole_CopyForward_DoesNotCrossClaimedStoreReload  ok (13 us)
  Test-PostRAPeephole_ErasesStoreOverwrittenBeforeMemoryAccess  ok (7 us)
  Test-PostRAPeephole_DoesNotEraseOverwrittenNonFrameStore  ok (6 us)
  Test-PostRAPeephole_ErasesOwnStoreReloadOnConditionalFallthrough  ok (9 us)
  Test-PostRAPeephole_ForwardsStoredValueToReload  ok (8 us)
  Test-PostRAPeephole_CopyForward_StopsAtEncoderImplicitDef  ok (13 us)
  Test-Legalize_ScratchExcludesFirstReadsInAbiOrder  ok (15 us)
  Test-Legalize_ScratchExclusionsStopBeforeBarrierUses  ok (27 us)
  Test-Legalize_DoesNotPreserveDeadShiftRegisterAcrossJump  ok (12 us)
  Test-Legalize_RewritesB8SignedMultiplyRegMemToRax  ok (10 us)
  Test-Legalize_ClearsPositiveFloatZero  ok (26 us)
  Test-Legalize_KeepsNonzeroFloatBitsAndAddresses  ok (39 us)
  Test-Legalize_KeepsMemoryDestinationAdd  ok (6 us)
  Test-Legalize_KeepsMemoryExchange  ok (6 us)
  Test-PostRAPeephole_DoesNotForwardB8SignedMultiplyImmediate  ok (6 us)
  Test-PostRAPeephole_FoldsIntegerReloadIntoBinary  ok (9 us)
  Test-PostRAPeephole_KeepsIntegerReloadReadAfterConsumer  ok (7 us)
  Test-PostRAPeephole_FoldsIntegerReloadIntoCompare  ok (8 us)
  Test-PostRAPeephole_KeepsByteMultiplyReload  ok (6 us)
  Test-PostRAPeephole_SelfCopy_B64_Erased  ok (5 us)
  Test-PostRAPeephole_SelfCopy_IntB32_Preserved  ok (5 us)
  Test-PostRAPeephole_FallthroughJumpSkipsTrivialGap  ok (8 us)
  Test-PostRAPeephole_DeadCompareBeforeRet_Erased  ok (5 us)
  Test-PostRAPeephole_DeadCompareAfterRedundantJump_Erased  ok (7 us)
  Test-PostRAPeephole_LiveCompareForBranch_Preserved  ok (6 us)
  Test-PostRAPeephole_LoadCondRegRegKeepsCopyBecauseDestinationIsUseDef  ok (9 us)
  Test-PostRAPeephole_FlagReuse_SubThenCompareZero_CompareErased  ok (7 us)
  Test-PostRAPeephole_FlagReuse_UnsafeCondition_ComparePreserved  ok (6 us)
  Test-PostRAPeephole_FlagReuse_NonFlagProducer_ComparePreserved  ok (6 us)
  Test-PostRAPeephole_ZeroToClear_LiveFlagsDead_Converted  ok (6 us)
  Test-PostRAPeephole_ZeroToClear_DeadReg_NotConverted  ok (6 us)
  Test-PostRAPeephole_ZeroToClear_FlagsLive_NotConverted  ok (6 us)
  Test-PostRAPeephole_SelfOperand_FoldsWhenDestinationHoldsTheSlot  ok (7 us)
  Test-PostRAPeephole_SelfOperand_KeepsMemoryOperandWhenWindowExhausted  ok (11 us)
  Test-PreRAPeephole_FloatBinary_DefinesIndependentResult  ok (66 us)
  Test-PreRAPeephole_FloatBinary_PreservesCopiedSecondOperand  ok (15 us)
  Test-PreRAPeephole_ForwardsLoadImmIntoStore  ok (12 us)
  Test-PreRAPeephole_ForwardsLoadImmIntoCmpMem  ok (7 us)
  Test-PreRAPeephole_ForwardsLoadImmIntoMemBinary  ok (7 us)
  Test-PreRAPeephole_ForwardsCopyIntoNextUseOnlySlots  ok (8 us)
  Test-PreRAPeephole_TransfersForbiddenPhysRegsAcrossCopyForward  ok (7 us)
  Test-PreRAPeephole_DoesNotRewriteExchangeUseDefConsumer  ok (7 us)
  Test-PreRAPeephole_ForwardsLoadImmIntoAmcStore  ok (8 us)
  Test-PreRAPeephole_ForwardsClearRegIntoImmediateCompare  ok (7 us)
  Test-PreRAPeephole_FoldsExtendOfImmediate  ok (6 us)
  Test-PreRAPeephole_FoldsPointerImmediateIntoAddress  ok (6 us)
  Test-PreRAPeephole_CombinesAdjacentRegImmAdd  ok (9 us)
  Test-PreRAPeephole_KeepsAdjacentRegImmAddWhenFlagsAreLive  ok (15 us)
  Test-PreRAPeephole_FoldsCopyAddIntoLoadAddress  ok (8 us)
  Test-PreRAPeephole_FoldsCopyAddIntoLoadAddressDespiteMismatchedForbiddenRegs  ok (7 us)
  Test-PreRAPeephole_KeepsCopyAddWhenFlagsAreLive  ok (7 us)
  Test-PreRAPeephole_FoldsAmcIndexImmediateIntoSimpleLoad  ok (7 us)
  Test-PreRAPeephole_FoldsAddressBaseIntoAmcStore  ok (8 us)
  Test-PreRAPeephole_FoldsAmcAddressIntoStore  ok (9 us)
  Test-MicroPrologEpilogSanitize_MergesAdjacentStackAdjustments  ok (13 us)
  Test-MicroPrologEpilogSanitize_DoesNotMergeOutsideEntryExitRegions  ok (8 us)
  Test-MicroPrologEpilogSanitize_ExpandsLargeWindowsStackAdjustIntoPageProbes  ok (7 us)
  Test-MicroPrologEpilogSanitize_KeepsOnlyLastFramePointerSetupInEntryProlog  ok (8 us)
  Test-MicroPrologEpilogSanitize_ReinsertsForcedFramePointerSetupWhenMissing  ok (7 us)
  Test-MicroPrologEpilogSanitize_DoesNotTouchFramePointerSetupAfterBodyStarts  ok (7 us)
  Test-MicroReg_SameClassMatchesVirtualAndPhysicalRegisters  ok (7 us)
  Test-RegAlloc_UsesDedicatedLocalStackBaseRegister  ok (97 us)
  Test-RegAlloc_PersistentAcross  ok (228 us)
  Test-RegAlloc_NoCalls       ok (115 us)
  Test-RegAlloc_MixedIntFloat  ok (292 us)
  Test-RegAlloc_LotsOfVirtualRegs  ok (3 ms)
  Test-RegAlloc_PreservePersistentRegs_Enabled  ok (91 us)
  Test-RegAlloc_PreservePersistentRegs_Disabled  ok (60 us)
  Test-RegAlloc_PreservePersistentRegs_NoNeed  ok (47 us)
  Test-RegAlloc_Spill_IntPressureAcrossCall  ok (275 us)
  Test-RegAlloc_Spill_FloatAcrossCall_NoPersistent  ok (198 us)
  Test-RegAlloc_VirtualRegForbiddenPhysRegs  ok (62 us)
  Test-RegAlloc_Spill_BalancedControlFlow  ok (388 us)
  Test-RegAlloc_KnownComputedJumpKeepsIntervalAllocation  ok (229 us)
  Test-RegAlloc_LoadBaseAddressAcrossCall  ok (100 us)
  Test-RegAlloc_ConcreteLoadDestAcrossCall  ok (102 us)
  Test-RegAlloc_VirtualDefAvoidsLiveConcreteReg  ok (70 us)
  Test-RegAlloc_UsesPersistentFallbackWhenTransientPoolExhausted  ok (59 us)
  Test-RegAlloc_CoalescesLinearVirtualCopies  ok (52 us)
  Test-RegAlloc_TransfersDeadCopySourcesAcrossBarriers  ok (74 us)
  Test-RegAlloc_RematerializesImmediateReloads  ok (59 us)
  Test-MicroInstr_FloatToIntReplacesItsDestination  ok (10 us)
  Test-MicroInstr_SqrtReplacesItsDestination  ok (7 us)
  Test-MicroInstr_SqrtDropsOnlyOverwrittenInitialization  ok (41 us)
  Test-MicroInstr_FloatToIntKeepsOnlyLiveFlagInitialization  ok (32 us)
  Test-RegAlloc_LiveIntervalAccessSearchBoundaries  ok (2 us)
  Test-RegAlloc_LiveIntervalEmptyAndSingleAccess  ok (0 us)
  Test-RegAlloc_LiveIntervalRangeStartSearchBoundaries  ok (0 us)
  Test-MicroSanity_RejectsStackAddressReturnedAsPointer  ok (30 us)
  Test-MicroSanity_AllowsKnownNonStackPointer  ok (14 us)
  Test-MicroSanity_IgnoresStackAddressReturnedAsInteger  ok (14 us)
  Test-SinkToUse_MovesDefinitionToItsConsumer  ok (18 us)
  Test-SinkToUse_LoadCannotCrossBaseRedefinition  ok (7 us)
  Test-SinkToUse_LoadCannotCrossMemoryWrite  ok (7 us)
  Test-SlpVectorize_UnpackableStores_DoesNotBuildSsa  ok (23 us)
  Test-SlpVectorize_MultipleBlocks_PreservesSnapshotAndFreshRegisters  ok (60 us)
  Test-MicroSsa_PhiAtJoin     ok (28 us)
  Test-MicroSsa_Dominators_HandleEntryAndDescendantJoin  ok (10 us)
  Test-MicroSsa_ReachingDef_BeforeWritesAndAtNonUses  ok (7 us)
  Test-MicroSsa_ReachingDef_DominatorSiblings  ok (12 us)
  Test-MicroSsa_ReachingDef_LoopAndUnreachableRoot  ok (10 us)
  Test-MicroSsa_PhiAtJoinWithSharedPredecessorDominator  ok (12 us)
  Test-MicroSsa_PhiInputsFollowManyPredecessors  ok (74 us)
  Test-MicroSsa_RebuildAddsFrontierAfterLinearBlocks  ok (21 us)
  Test-MicroStackAdjustNormalize_RemovesBodyAdjustsAndRebasesOffsets  ok (24 us)
  Test-MicroStackAdjustNormalize_HandlesBranchingDepths  ok (16 us)
  Test-MicroStorage_InsertedInstructionsUseExplicitDebugInsertionKinds  ok (0 us)
  Test-MicroStorage_InsertBeforePreservesExplicitNoStepWhenSourceIsInherited  ok (0 us)
  Test-MicroStackAdjustNormalize_SkipsCallsBelowMaxDepth  ok (11 us)
  Test-StrengthReduction_MultiplyPowerOfTwo  ok (14 us)
  Test-StrengthReduction_MultiplyPowerOfTwoKeepsLiveFlags  ok (13 us)
  Test-StrengthReduction_MultiplyByZero  ok (6 us)
  Test-StrengthReduction_MultiplyByOne  ok (5 us)
  Test-StrengthReduction_MultiplyNonPowerOfTwoUnchanged  ok (5 us)
  Test-StrengthReduction_UnsignedDivideMagicNoFixup  ok (9 us)
  Test-StrengthReduction_UnsignedDivideMagicFixup  ok (10 us)
  Test-StrengthReduction_SignedDividePow2  ok (8 us)
  Test-StrengthReduction_SignedDivideMagic  ok (8 us)
  Test-StrengthReduction_UnsignedModuloMagic  ok (9 us)
  Test-StrengthReduction_SignedDivideNegativeConstantUnchanged  ok (5 us)
  Test-StrengthReduction_DivideByZeroUnchanged  ok (5 us)
  Test-StrengthReduction_NarrowDivideUnchanged  ok (5 us)
  Test-StrengthReduction_RemoveAddZeroDeadAcrossJoin  ok (21 us)
  Test-StrengthReduction_UnsignedMultiplyRequiresLocalFlagRedefinition  ok (45 us)
  Test-StrengthReduction_AddSubZeroPreservesLiveResultsAndFlags  ok (60 us)
  Test-ValueNumbering_DedupIdenticalCompute  ok (30 us)
  Test-ValueNumbering_KeepsDifferentInputs  ok (21 us)
  Test-ValueNumbering_KeepsComputeWithLiveFlags  ok (17 us)
  Test-ValueNumbering_DedupLoadAddress  ok (14 us)
  Test-ValueNumbering_KeepsComputeWhenSourceClobbered  ok (14 us)
  Test-ValueNumbering_DedupRepeatedLoad  ok (16 us)
  Test-ValueNumbering_DedupRepeatedFieldLoad  ok (14 us)
  Test-ValueNumbering_KeepsLoadAcrossStore  ok (14 us)
  Test-ValueNumbering_KeepsLoadAcrossLabel  ok (21 us)
  Test-ValueNumbering_DedupLoadAcrossFallthroughBranch  ok (20 us)
  Test-ValueNumbering_DedupPlainLoadAfterExtendingLoad  ok (15 us)
  Test-ValueNumbering_ExtendsEarlierPlainLoad  ok (13 us)
  Test-ValueNumbering_KeepsFrameLoadsForMemToReg  ok (12 us)
  Test-ValueNumbering_SharesScalarFloatLiteralBits  ok (80 us)
  Test-ValueNumbering_KeepsCheapOrDistinctLiterals  ok (49 us)
  Test-ValueNumbering_KeepsSiblingComputesAndReusesJoinDefinition  ok (26 us)
  Test-VecLoopPromote_LoadStorePair_HoistsAndSinks  ok (20 us)
  Test-VecLoopPromote_OverlappingScalarStore_Blocks  ok (14 us)
  Test-VecLoopPromote_LoadOnlyChunk_HoistsWithoutStore  ok (14 us)
  Test-VecLoopPromote_StackPointerDefinitionInBody_Blocks  ok (11 us)
  Test-NativeArtifact_RuntimeDependencyOrderPreservesPriorityAndCycleFallback  ok (440 us)
  Test-NativeArtifact_DefaultsToLocalOutputTree  ok (87 us)
  Test-NativeArtifact_ImportedApiKeepsLocalOutputTree  ok (54 us)
  Test-NativeArtifact_ModuleNamespaceDefaultsFromModulePath  ok (27 us)
  Test-NativeArtifact_ModuleNamespaceOverrideWins  ok (1 us)
  Test-NativeArtifact_ExplicitArtifactKindOverridesBuildCfgMutation  ok (1 us)
  Test-NativeArtifact_RDataKeepsGrowingCyclicDependencies  ok (564 us)
  Test-NativeArtifact_CompilerRunExprInsideTestKeepsJitRunnable  ok (247 ms)
  Test-NativeArtifact_CompilerInstanceNativeRegistrationKeepsBucketsConsistent  ok (181 ms)
  Test-NativeArtifact_ExecutablePrunesUnreachableGeneratedFunctions  ok (296 ms)
  Test-NativeArtifact_ExecutableClosesAlternatingDependencies  ok (257 ms)
  Test-NativeArtifact_SilentSpecOpProbeDoesNotDropStructCopyTests  ok (269 ms)
  Test-NativeArtifact_TestFileFilterKeepsReusableArtifactAndSelectsAtRunTime  ok (155 ms)
  Test-NativeArtifact_TestTagFilterKeepsReusableArtifactAndSelectsAtRunTime  ok (168 ms)
  Test-NativeArtifact_TestProgressProtocolIsStrict  ok (2 us)
  Test-NativeArtifact_ConcurrentCompilerInputsKeepEveryDependency  ok (6 s 653 ms)
  Test-PeWriter_CompressesEmbeddedDebugTable  ok (16 ms)
  Test-PeWriter_FoldsIdenticalUnwindInfo  ok (102 us)
  Test-PeWriter_Win32ApplicationResourcesUseConfig  ok (73 us)
  Test-Sema_OverloadRankingUsesOrderedConversionCriteria  ok (11 us)
  Test-Sema_MatchCandidateCollectionPreservesUniqueDiscoveryOrder  ok (143 us)
  Test-Sema_GenericInstanceStoragePreservesIdentityAcrossGrowth  ok (1 ms)
  Test-Sema_AggregateTypeInterningUsesOrderedContents  ok (3 ms)
  Test-Sema_TypeManagerConcurrentInterningKeepsCanonicalStorage  ok (3 ms)
  Test-Sema_TypeManagerReleasesOwnedPayloads  ok (1 ms)
  Test-Sema_CastLegalityCoversScalarConversionKinds  ok (90 us)
  Test-Sema_GenericDeductionBindingHandlesConflictsAndDefaults  ok (54 us)
  Test-Sema_CompletedFreesSummariesKeepDirectForwardingTransitive  ok (64 us)
  Test-Sema_CompletedFreesSummariesResolveGuardedAliasRoutes  ok (51 us)
  Test-SemaPurity_GlobalVariableReadIsNotConstFolded  ok (223 ms)
  Test-SemaPurity_NamespaceQualifiedGlobalFieldReadIsNotConstFolded  ok (266 ms)
  Test-JobManager_DebugStateReportsSleepingJobs  ok (70 us)
  Test-JobManager_ProgressiveWorkersDrainQueuedJobs  ok (2 ms)
  Test-JobManager_TargetedWakeBySymbol  ok (27 us)
  Test-AppendOnlyLookupTable_GrowsAcrossChunks  ok (62 us)
  Test-AppendOnlyLookupTable_ConcurrentReaderSeesPublishedEntries  ok (717 us)
  Test-PagedStore_CopyToPreserveOffsetsKeepsSparseLayout  ok (53 us)
  Test-DataSegment_RelocationIndexHandlesInterleavedMonotonicAdds  ok (29 us)
  Test-DataSegment_RelocationIndexRebuildsAfterOutOfOrderAdd  ok (17 us)
  Test-DataSegment_RelocationRangesPreserveIndexedAndTailEntries  ok (78 us)
  Test-DataSegment_FindAllocationUsesPublishedAllocations  ok (14 us)
  Test-DataSegment_LargeBlockPointersPreservePagedPrefixAndAlignedAllocations  ok (251 us)
  Test-PagedStore_ReserveSpanReturnsWritableContiguousStorage  ok (10 us)
  Test-PagedStore_EmptyCopySpanDoesNotAllocateStorage  ok (5 us)
  Test-PagedStore_ReserveRangeSupportsOversizedZeroedBlocks  ok (13 us)
  Test-Logger_TestTalliesNameSuccessfulWork  ok (36 us)
  Test-Logger_NestedStagesDetailedChoiceDoesNotLeak  ok (0 us)
  Test-Logger_ProgressCanBeDisabledFromCommandLine  ok (167 us)
  Test-Os_FatalHostExceptionClassificationExcludesCppExceptions  ok (8 us)
  Test-Os_FileLockOwnersNameTheProcessMappingAnImage  ok (188 ms)
  Test-FileSystem_AppendFileUsersNamesThisCompilerProcess  ok (151 ms)
  Test-FileSystem_AppendFileUsersLeavesAnUnheldFileAlone  ok (14 ms)
  Test-Utf8_MoveOperationsTransferStorage  ok (2 us)
  Test-Utf8_FixedDecimalFormatting  ok (4 us)
  Test-WarningPolicy_ReadsWarningIdentifiers  ok (40 us)
  Test-WarningPolicy_ParsesLists  ok (12 us)
  Test-WarningPolicy_ResolvesLayerPrecedence  ok (1 us)
  Tests                       689 tests (11 s 923 ms)
  Skipped                     28 filesystem tests (run with --dev-full)
  Slow-01                     NativeArtifact_ConcurrentCompilerInputsKeepEveryDependency (6 s 653 ms)
  Slow-02                     FFI_CallSwagStructByValueInteropDevMode (357 ms)
  Slow-03                     NativeArtifact_ExecutablePrunesUnreachableGeneratedFunctions (296 ms)
  Slow-04                     DebugInfo_CompilerTestFunctionsPreserveStackDebugMetadata (283 ms)
  Slow-05                     FFI_CallSwagStructByValueInteropRelease (273 ms)
  Slow-06                     NativeArtifact_SilentSpecOpProbeDoesNotDropStructCopyTests (269 ms)
  Slow-07                     SemaPurity_NamespaceQualifiedGlobalFieldReadIsNotConstFolded (266 ms)
  Slow-08                     NativeArtifact_ExecutableClosesAlternatingDependencies (257 ms)
  Slow-09                     NativeArtifact_CompilerRunExprInsideTestKeepsJitRunnable (247 ms)
  Slow-10                     DebugInfo_RuntimeStorageLocalsStayOutOfCodeView (223 ms)
  ✓  tested      689 passed • 11 s 940 ms
  ✓  clean       11 s 948 ms
